,HEADCOUNT,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188
52,,Midwives,18959.35309,19282.45955,19454.45837,19340.62887,19444.27845,19446.69885,19415.60631,19442.17475,19478.24476,19450.67167,19368.96116,19406.90845,19486.945,19612.68204,19748.4381,19654.07931,19770.01347,19820.8857,19950.13868,19900.64182,19965.10367,19960.80226,19926.2476,19884.9763,19877.5203,20178.0636,20344.40353,20357.4709,20413.5876,20363.06792,20342.13246,20310.92694,20338.63928,20370.52093,20358.29257,20261.14885,20213.62657,20559.55912,20789.62932,20713.97907,20754.59731,20725.65835,20740.97268,20669.41193,20677.57246,20726.06964,20671.84176,20537.08355,20536.59097,20914.37909,21220.09998,21121.16225,21136.45134,21094.98704,21078.71865,21102.87882,21090.2636,21059.65049,20984.27478,20924.51311,20838.21441,21267.59956,21531.73691,21441.92162,21410.59244,21365.55734,21365.48388,21227.78951,21212.85039,21193.05522,21067.33376,20933.83969,20933.92213,21450.41974,21720.07891,21539.88731,21581.00104,21566.48184,21464.04175,21376.03306,21359.3642,21356.16055,21226.16779,21080.09192,21037.5809,21621.37771,21812.37693,21604.30901,21659.7307,21642.06618,21597.11595,21539.96547,21533.98587,21411.47996,21280.79518,21106.45223,21205.79506,21890.25749,22030.9577,21820.83544,21947.44764,21832.48472,21789.5814,21726.75205,21600.76923,21517.10508,21481.83668,21280.36194,21322.66715,21975.2959,22050.65709,21916.84301,21966.72924,21872.58671,21869.94248,21778.27422,21670.22705,21631.72378,21514.73518,21414.72644,21496.87299,22079.21444,22212.52473,22061.27431,22136.99097,22129.42543,22127.683,22041.66787,22026.09782,22010.09506,21944.57911,21918.82924,22168.70307,22579.33653,22722.03807,22529.86095,22524.63991,22499.04265,22523.1957,22374.37675,22235.81885,22089.53412,21941.93498,21756.41618,21842.3316,22300.91504,22390.80138,22192.39889,22172.31845,22084.07476,22027.06667,21741.3962,21684.88204,21541.47898,21392.47886,21230.58115,21404.28518,22113.36956,22229.69326,22108.26062,22322.68768,22341.76896,22307.61837,22172.49762,22126.62047,22148.72353,22122.23722,22013.47131,22211.5405,23153.99091,23395.84388,23360.79043,23555.96163,23630.88012,23689.30752,23628.81335,23557.21787,23562.25397,23543.996,23457.43784,23721.69916,24402.65082,24706.5489,303.89808000000266,0.012453486395458848,1310.7050200000012,0.05602298539530181
53,,Ambulance staff,16986.88755,17167.227,17234.94655,17244.11372,17398.85176,17526.96901,17575.34085,17551.31741,17482.05367,17508.38946,17468.14849,17433.88454,17440.85156,17539.46285,17530.12799,17516.074,17585.91294,17675.15518,17662.66614,17594.21036,17573.0598,17540.13482,17510.95296,17552.09613,17595.65934,17714.75253,17749.08533,17736.40251,17723.62384,17742.40911,17726.52043,17701.52804,17612.98605,17566.82622,17546.99102,17460.01308,17513.84124,17682.01939,17679.59279,17658.73464,17672.70356,17709.44209,17647.29142,17654.51117,17588.37368,17484.54289,17478.86337,17484.46313,17537.31794,17688.89028,17654.39512,17629.78914,17598.71004,17591.43084,17548.00237,17468.27455,17392.54221,17364.25255,17319.6684,17340.72676,17437.0516,17519.2428,17517.70657,17504.59628,17540.60969,17541.49771,17644.37407,17641.07494,17521.98194,17583.24203,17697.64424,17720.46219,17880.33659,18048.70619,18073.00993,18008.80497,18058.5728,18184.77513,18394.84958,18488.6438,18583.42156,18704.23078,18825.03439,18993.23141,19113.62924,19405.52245,19455.68098,19392.30853,19719.68256,19783.271,19771.63491,19830.78393,19907.9783,19927.04801,19918.99703,20060.64532,20257.98633,20447.99787,20531.88073,20498.22807,20536.36243,20590.56147,20552.01981,20630.49916,20646.18352,20663.74158,20675.97536,20714.92568,20950.69465,21190.68318,21271.039,21265.80626,21349.84621,21379.74374,21609.73949,15768.25777,15775.77747,15763.46411,15915.37585,15983.39151,16217.47957,16481.26741,16672.64822,16646.75444,16749.98631,16764.43554,16813.59715,16888.84835,16922.57658,16960.81096,16998.53084,17183.86362,17375.17046,17494.19772,17545.6533,17551.71522,17560.42021,17662.08856,17759.70889,17771.37722,17726.05482,17684.21338,17695.19842,17632.11171,17790.09781,18017.85576,18138.15096,18042.43361,18068.29466,18088.19753,18095.3828,17922.21719,17870.65219,17846.8466,17869.759,17969.2588,18150.31763,18364.18787,18536.43097,18405.54688,18529.52098,18605.38625,18680.60389,18659.92079,18652.23721,18734.3289,18848.78662,18988.11158,19258.38011,19509.19799,19662.12155,19619.61207,19648.18735,19775.02408,20052.43338,20134.68998,20140.39588,20140.88521,20245.157,20412.69218,20787.66436,21070.93315,21300.30226,229.36910999999964,0.010885569631262373,1638.1807100000005,0.08331657933423774
54,,"Scientific, therapeutic & technical staff",118916.7914,119917.68206,120395.78818,120629.08827,120382.30328,120285.53205,120388.66269,120238.48978,119855.17647,119916.88041,119754.73462,120808.66127,121879.57774,122591.31061,123097.83773,123241.64917,123375.93762,123572.57663,123407.88685,122607.74466,122380.64114,122183.89358,121935.87683,122265.80603,122819.9267,123146.83644,123034.43338,123052.22231,123267.05033,122139.93983,122009.26612,122063.62844,120641.43425,120313.25572,120622.19141,120914.40469,121501.38489,122122.13191,122119.38024,122004.09042,122465.88875,122684.3091,122630.07958,122356.75901,122045.77552,122010.34369,122549.94069,122673.15659,123911.71529,124577.00825,124975.73041,125011.63022,125545.01281,125430.62751,125295.71008,124624.79614,123942.79104,123523.65081,123690.03634,124339.53641,125713.00301,126286.46496,126626.00997,126370.73358,126518.05997,126378.0844,126416.40597,126059.70719,125292.50248,125395.0867,125565.28594,126352.25179,127921.23723,128350.15894,128869.99611,128533.35696,128785.88604,129271.2662,129084.65033,128741.99687,128415.21981,128170.44504,128381.73252,129772.619,131268.43133,132104.81272,132305.15149,131790.90329,132533.64282,132544.2374,132672.72666,132375.80659,132160.53973,132149.19213,132892.06254,133701.39293,134990.07293,136029.78542,136360.27723,135847.46405,136764.89119,136656.53779,136549.13394,136485.66647,136153.50627,136066.05019,136872.17881,137603.17308,139241.02275,140550.56202,140836.32133,140490.78294,141296.95626,141254.54401,141249.75366,141573.46583,141201.4259,140974.6923,141725.20695,142342.23249,143805.43945,144619.10183,145176.98096,145014.00912,145660.94965,145766.76657,146376.71203,146126.70565,146159.23144,147051.2581,147801.44113,148726.5027,150136.57669,150917.83085,151873.88796,151809.09569,152567.48475,153024.39285,153653.33337,153115.09586,153083.3585,152722.28541,152558.8459,153507.50661,155158.00764,155850.3357,156871.60216,156616.56275,157245.1288,157599.95522,157706.49456,156712.36889,156581.38537,156366.85455,156128.1203,157098.40512,158914.58099,160329.13932,161022.98621,160904.12235,161896.24924,162538.82515,163015.30609,162678.86919,162900.24439,162939.64531,163707.08852,164525.09826,166849.93957,168838.07316,169547.23826,169639.56631,170838.28664,171020.51236,171318.6742,171178.18931,171048.85151,170947.48507,171681.57835,172165.24157,174922.89278,175861.01876,176478.69323,617.6744699999981,0.003512287568645028,6931.454969999992,0.04088214612714973
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,Support to clinical staff,283969.70372,284662.88916,285582.0563,285372.6913,286999.21323,287859.1088,288239.11374,287953.69995,287675.24741,287821.66804,287868.28722,287812.88889,288144.4787,287580.68007,287396.68186,286191.01045,286948.14539,286824.23,286181.21933,283393.52472,283055.85105,282784.44352,281145.52724,280411.33975,280107.81494,279620.1153,279272.25452,277758.85432,278686.3208,276366.7922,275835.53028,275668.30958,274300.24304,273884.41373,274096.04249,273449.92968,273622.37566,274038.98181,274682.05239,274508.98392,276153.79675,276550.45791,276722.70912,276327.61384,276207.78369,276759.42796,277391.81349,277295.57442,279579.40734,278666.86311,279682.40436,279943.30107,282652.77005,283944.26094,285282.03152,285987.48443,285901.55028,286776.71614,287288.7064,286958.6538,289886.75627,289031.91184,289996.16497,290149.08239,292540.81896,293546.39999,294598.43844,294436.92665,294632.89228,296263.99298,296713.2948,296609.01683,299438.82047,299365.67325,301111.08359,300088.77323,302835.99065,304854.34981,305279.72588,305187.98773,305824.68522,306557.45069,307077.03817,307434.87342,309143.36494,309111.29336,310208.4909,308494.89943,311758.69753,311889.07534,313115.05725,312789.12431,313289.53584,313881.92435,314514.2141,313616.29656,314591.54633,314960.02901,315669.22063,314474.96617,318255.70303,318144.74798,318132.71289,318474.7538,317886.75978,318207.52755,319208.80234,318697.27402,319739.76788,319856.97239,321234.39985,320696.87863,324480.51871,325873.22995,327018.4742,334210.02329,334698.38389,336504.3081,337928.76148,336665.80433,339702.57524,340361.81102,342044.05373,341992.22433,345533.62589,347096.80137,350035.5056,358321.17479,364766.14649,371388.99515,372335.79531,362942.16688,357607.06103,357837.11779,361037.03957,360754.65371,365040.92366,371748.98755,376153.8269,375172.09577,373743.39628,374494.00113,373800.11384,373002.44107,373513.79944,372616.93722,374748.00356,372688.255,376482.88079,377971.23719,379132.60923,377568.24166,379257.00197,379880.87935,380028.17285,380289.32613,382878.09978,385084.21776,387290.8976,387211.75922,393692.60946,395919.48887,398200.17933,398450.71763,400642.07409,401680.84766,403206.76436,402775.43504,405089.44364,406774.13631,409085.00913,408395.33332,412922.69262,414050.01517,413732.52377,413281.41576,412944.89358,412917.88067,412717.05025,411007.62782,412110.28372,411582.76784,412035.61589,452.8480500000296,0.001100259985073212,2950.606759999995,0.0072126983246710566
57,,"Support to doctors, nurses & midwives",222449.4662,222621.15566,223063.89582,222902.82921,224142.31172,224725.25599,224932.24029,224585.49809,224285.27262,224474.02478,224577.91872,224423.59082,224575.03822,224028.77776,223550.34181,222520.29082,223060.15212,223096.67992,222484.34416,220425.59562,220071.45117,219845.91642,218636.55756,218023.16224,217835.53493,217361.67488,216958.10975,215859.55906,216659.14003,214766.57958,214478.07674,214212.25177,213122.51972,212878.34344,213548.57436,213091.11876,213452.86231,213636.81228,214115.65247,214016.50312,215066.27149,215455.15914,215561.90305,215383.45453,215357.27528,215815.7104,216292.67666,216387.20261,218187.07813,217483.81492,217428.97165,217770.35317,219739.71594,220684.53286,221499.22102,221775.07356,221786.55905,222635.47049,223212.09828,222877.50754,225219.48835,224407.30077,225127.85483,225192.26571,227032.25986,227744.7935,228423.51918,228640.05073,228424.59514,229527.81743,229913.40578,230017.72848,232269.82537,232176.7875,233404.00354,232831.7989,234991.08141,236762.01813,237138.85883,236839.98809,237437.79461,237734.24664,237862.7547,238074.76302,239539.59995,239097.66157,240012.04266,238822.73454,241373.06429,241801.93111,242428.31249,242223.96129,242744.35679,243033.8962,243471.76139,242879.2877,243761.90218,243554.4958,243900.92837,243006.15369,245813.16892,245544.41462,245601.52347,245905.94027,245396.22212,245362.03878,246059.97859,245704.6904,246649.98493,246305.42957,247390.15293,247268.29197,249903.60345,250985.40435,252059.82116,252730.66322,253095.8133,254598.22678,255634.70409,255572.35511,257423.23978,257465.80066,258499.2438,258304.1031,260829.56941,262060.80325,264174.95845,271799.50413,277822.44494,282916.10399,283372.20839,274921.62685,269052.82943,267994.93347,270125.51311,269908.32141,272781.74295,277990.27001,281496.66628,280422.11914,279003.62553,279321.16606,278502.3944,277744.03101,277620.69449,276516.59345,277947.21996,276256.4796,278183.80734,279023.00775,279783.10732,278493.34483,280004.71318,280654.78158,280643.01737,280792.48539,281976.61959,283357.81823,284941.43225,284856.64422,288924.27502,290206.98594,292203.52454,292228.95789,293700.85556,294445.81124,295684.1385,295504.23146,296651.56729,297499.42058,299125.35094,298396.31285,301161.75449,301671.06253,301113.19932,300399.98861,299845.30605,299424.57929,298897.08965,297739.56745,297696.30118,297142.35686,297054.0643,-88.29255999997258,-0.00029713892335306487,-2071.2866399999475,-0.0069244770912627075
58,,Support to ambulance staff,12925.82547,12952.53053,13100.83677,13048.61464,13134.62017,13298.2585,13243.16384,13173.06956,13183.88204,13184.87968,13216.36721,13244.61574,13289.68693,13302.68669,13356.08849,13190.07291,13245.93126,13104.26549,13104.99349,12996.64455,12954.86809,12911.51969,12848.74747,12882.84364,12806.7271,12783.19971,12745.29458,12584.95484,12555.61819,12555.27741,12478.51841,12447.95989,12471.78646,12455.67119,12099.04866,12090.24157,12107.17876,12274.60925,12289.06764,12198.92328,12476.57386,12535.89743,12564.54801,12347.54006,12337.88906,12523.51661,12578.72197,12532.5662,12713.54772,12657.83967,12881.94613,12683.74702,12923.7556,12901.54041,12907.27045,13045.08497,13047.28512,13138.20628,13120.06333,13230.76943,13405.95064,13636.08031,13653.43069,13620.30399,13889.17807,14019.39275,14156.74757,13938.29611,14372.77783,14570.64607,14611.38582,14510.79861,14611.2327,14467.95242,14593.86312,14343.94386,14525.81041,14630.12098,14534.57686,14449.18637,14371.35619,14285.57476,14582.03985,14797.8856,15013.56245,15103.79245,15136.91602,14885.65141,15003.54513,14924.66822,15017.92313,14900.49443,14902.39274,14830.57659,14796.35587,14713.28609,14730.87972,15052.35609,15101.87378,14870.35309,15231.98716,15391.61854,15218.98288,15273.93946,15165.6708,15226.56678,15299.35973,15385.81856,15429.91439,15639.16981,15792.10368,15592.26017,15912.67629,15939.04747,15979.13622,22234.99632,22308.55037,22262.20047,22334.28165,21749.45602,21961.66214,22400.84634,22615.03045,22529.74955,22668.81432,22701.71694,22933.57161,23355.42135,23541.10606,23911.03686,24056.06279,24074.60768,24267.20526,24385.01576,24526.76342,24325.35558,24582.3781,24687.0191,24677.49698,24841.81462,24693.04856,24713.28989,24752.09129,24826.4987,24735.65875,24826.58338,24887.57512,24540.2925,24943.36981,25023.54501,25023.4715,24980.5339,25066.9839,24979.38752,25021.05494,25073.96196,25134.46895,25282.48216,25281.15047,25059.1082,25652.50277,25684.0218,25423.25208,25467.25039,25606.05447,25587.20535,25835.17653,25914.09301,25974.98947,26170.79902,26325.83805,26145.56203,26691.69852,26868.68643,26855.92366,26792.47967,26803.0361,26850.29785,26925.06332,27020.82264,27139.02097,27133.67984,27141.99687,8.31702999999834,0.0003065205327490272,816.1588200000006,0.031002197098147104
59,,Support to ST&T staff,48594.41205,49089.20297,49417.32371,49421.24745,49722.28134,49835.59431,50063.70961,50195.1323,50206.09275,50162.76358,50074.00129,50144.68233,50279.75355,50249.21562,50490.25156,50480.64672,50642.06201,50623.28459,50591.88168,49971.28455,50029.53179,50027.00741,49660.22221,49505.33387,49465.55291,49475.24071,49568.85019,49314.34042,49471.56258,49044.93521,48878.93513,49008.09792,48705.93686,48550.3991,48448.41947,48268.56935,48062.33459,48127.56028,48277.33228,48293.55752,48610.9514,48559.40134,48596.25806,48596.61925,48512.61935,48420.20095,48520.41486,48375.80561,48678.78149,48525.20852,49371.48658,49489.20088,49989.29851,50358.18767,50875.54005,51167.3259,51067.70611,51003.03937,50956.54479,50850.37683,51261.31728,50988.53076,51214.87945,51336.51269,51619.38103,51782.21374,52018.17169,51858.57981,51835.51931,52165.52948,52188.5032,52080.48974,52557.7624,52720.93333,53113.21693,52913.03047,53319.09883,53462.2107,53606.29019,53898.81327,54015.53442,54537.62929,54632.24362,54562.2248,54590.20254,54909.83934,55059.53222,54786.51348,55382.08811,55162.47601,55668.82163,55664.66859,55642.78631,56017.45156,56246.09684,56023.72277,56098.76443,56353.17712,56666.41848,56598.45939,57210.54695,57208.71482,57312.20654,57294.87407,57324.86686,57618.92199,57849.46402,57606.76506,57659.86856,57912.37301,58052.14324,57836.32649,58664.23897,58948.77813,58979.51682,59244.36375,59294.02022,59643.88085,59959.77574,59343.9932,60317.67332,60495.16402,60929.77948,61158.37168,62035.24216,62334.28118,62926.97554,63166.24931,63402.59549,64561.8543,64907.52413,63945.93235,64287.02634,65457.16856,66384.76304,66520.97672,67676.80261,69071.69844,69979.66364,69908.16201,70046.72219,70459.54518,70545.62815,70431.91136,71157.4462,71273.76039,71913.20848,71891.4829,73355.70364,73924.68443,74326.03041,74094.36293,74185.30489,74246.71025,74364.10054,74422.87878,75767.01124,76443.91737,77068.31488,77296.0068,79115.83167,80028.48113,80573.40271,80754.50935,81335.16406,81647.83107,81687.44933,81357.11057,82462.88688,83103.91671,83633.82014,83853.45844,85069.23961,85510.26621,85763.40079,86088.94748,86296.55143,86643.00353,86894.89728,86247.23773,87274.96157,87306.73114,87839.55472,532.8235799999966,0.006102892331927897,4205.734580000004,0.050287486246111394
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,NHS infrastructure support,185419.01443,186332.07778,187818.5018,187940.6801,188579.10695,188081.67162,188716.3979,187932.28071,187349.03981,187225.20876,186173.41958,185707.50924,184635.5673,184046.17774,183854.36434,182858.4549,181633.1596,180779.35993,180015.15914,177435.78725,176682.6489,175940.31489,175192.79926,174619.20004,173945.69363,173710.59046,173476.14629,173192.02774,173223.57295,171771.53526,171517.2013,170353.065,169327.95313,169079.36406,168974.24448,168944.65184,168566.70729,167943.96576,168275.65023,167878.54698,168601.78962,168887.99636,168254.78539,151455.32331,151307.48141,151406.20961,151746.02485,151502.67536,152437.3636,152410.02793,152930.56675,153419.07843,154195.12157,154225.5104,154509.72008,154213.16881,153908.93652,154274.22398,153274.45213,153363.34537,154285.48613,154608.21316,154942.14993,155151.13648,155568.0189,155989.77322,156625.16583,156533.06021,156268.00032,156738.61118,156838.95331,156823.53505,158101.21554,158062.05509,158942.51031,158870.56905,159641.41328,159275.28274,159422.96709,159198.45502,160896.48076,160897.32401,160978.15912,161352.88325,161736.61436,162243.35408,162476.77333,162438.70149,163379.73252,163527.66936,163845.2558,164315.85304,164802.274,165002.04189,165252.02891,164339.3121,164584.25507,165353.45263,166328.67444,166162.22865,167043.63238,167491.47917,167616.87932,167983.1364,168153.47213,168569.29737,169347.65546,170443.47659,171282.30614,172834.9348,173747.50024,173859.51188,175088.71208,175396.65594,175476.15671,176673.5615,176591.70087,176711.47894,177902.71634,178370.79456,179370.23881,179945.42614,180413.23722,180539.84146,181605.67531,182181.07967,183063.97599,183106.36863,183111.32226,183767.293,184149.47046,184269.83451,185420.91382,185654.49062,186722.71155,187266.61106,188604.6626,190099.24915,191509.76173,191778.57971,192241.23051,193399.88131,193643.07089,194546.46142,195161.85372,195152.93834,196699.81238,196730.48591,198224.398,198502.4338,199249.91034,199477.24688,200451.73165,201332.44533,202375.87426,202980.07677,203901.00048,205321.00947,206429.91995,206527.71716,207977.02013,209034.4135,209674.04911,210125.69219,212010.89089,212931.41735,214192.26402,214501.06815,215194.66519,217041.6972,217746.61056,217665.94394,218939.1256,219590.35294,219725.20993,219483.10816,219196.77514,218599.63112,219305.99853,218913.68056,219887.65038,219932.27343,220135.19019,202.9167599999928,0.0009226329398380774,2388.579629999993,0.010969537591685362
62,,Central functions,90434.28553,90833.31523,91731.21572,91762.81791,92405.35327,92338.81868,92919.45381,92932.70357,92826.66282,93001.51935,92486.93168,92659.78643,92135.80413,92206.50956,92091.81103,91615.62996,90861.94128,90423.45365,89869.20453,88090.94222,87531.16734,87077.86056,86656.39278,86418.70345,86098.57796,85816.11189,85623.75267,85649.11272,85625.23664,85065.36173,84959.4004,84352.04105,83832.25635,83748.42177,83600.25045,83448.76799,83351.14767,83030.36779,82969.30971,82891.2613,83269.57795,83528.40542,83440.96379,72922.28577,72905.84541,72906.34225,73365.70348,73193.22573,73846.77426,73910.14612,74202.39999,74370.92728,74882.26546,74961.76908,75147.57142,74921.2728,74812.16374,75031.28072,75078.90946,75059.21644,75671.10268,75929.71526,76132.96924,76272.92932,76601.39759,76776.96088,77191.8154,77168.79462,77120.22748,77358.46416,77558.01873,77733.20771,78308.56745,78148.04846,78787.20783,78757.47866,79276.88334,78830.17863,78896.36929,78750.71034,78780.75314,78660.67806,78765.09271,79033.69241,79108.34931,79530.23709,79981.55932,79985.77713,80524.57088,80653.55227,80870.94207,80440.01067,80609.4663,80763.12869,80948.17123,80690.73129,80739.33915,81224.656,81631.74093,81577.3814,82267.0103,82543.00287,82649.41259,82681.97789,82788.29388,83059.62506,83427.05641,83685.95855,84066.30014,84737.32687,85176.69547,85190.91091,85881.60412,86021.21178,86156.7108,87092.37374,87094.2268,87246.24051,88177.28735,88259.31277,88821.70665,89839.66308,90567.39402,91106.79795,92017.93356,92553.89968,93028.81937,92918.37439,93133.08865,93587.01051,93977.30197,94108.71722,94541.34343,94727.04922,95426.35987,95718.49798,96597.5551,97452.41172,98332.68647,98578.77332,98862.10731,99580.65804,99762.19003,100403.64853,100959.58307,100961.71996,102006.70192,102039.71736,103107.51576,103379.00223,103883.5514,103631.10458,104224.25278,104822.78157,105670.1301,106037.33368,106633.78403,107416.03944,108301.81046,108393.80934,109004.50531,109483.77141,109770.76569,109547.80427,109998.24519,110460.12107,110801.09169,110742.4594,111227.6605,112283.42968,112577.92734,112428.78856,113160.90827,113437.5471,113391.83427,112934.83948,112999.92799,112886.99049,112997.08729,112652.39199,113137.89148,112930.91097,112915.74042,-15.170549999995274,-0.00013433478814339254,337.8130800000072,0.0030007043830161105
63,,"Hotel, property & estates",57405.55847,57618.04072,58032.11403,57917.4662,57876.60816,57389.44582,57431.67659,57454.8873,57280.98298,57130.22229,57159.9197,57351.78527,57281.03986,57218.24651,57158.91802,56892.50675,56701.80823,56518.88774,56516.18944,56363.71704,56292.3219,56157.20646,55971.03122,55800.19343,55512.20376,55666.95649,55710.70904,55498.09614,55571.22625,54924.12806,54903.82977,54692.37751,54381.37339,54235.37244,54281.91538,54353.65396,54072.50288,53838.80861,54206.54742,53975.45358,54222.75653,54266.14508,53772.82736,52482.01307,52386.0023,52382.27162,52141.79596,52037.46803,52075.76975,51992.60301,52029.65863,52149.32398,52287.77872,52142.77798,52090.32063,52033.82102,51887.20681,51871.85248,50748.54636,50708.75464,50768.90398,50517.03357,50470.97312,50405.56321,50356.25148,50458.72548,50545.13617,50338.44006,50236.14777,50297.17023,50136.90736,49761.94057,50243.99587,50254.16999,50233.37022,50096.13991,50156.38868,50443.1283,50423.58225,50486.8673,52048.73331,52020.64392,52025.86537,52002.31115,52036.15956,51982.73787,51815.36319,51729.01497,51923.52156,51866.62247,51861.59274,52628.34929,52722.10182,52753.74669,52705.20534,51875.54116,51890.14776,51995.50896,52408.28433,52226.13406,52327.63705,52425.91337,52379.78352,52640.64215,52672.43327,52709.34477,52902.79945,53586.27263,53751.25974,54301.39685,54695.89983,54705.29801,54870.75456,54916.14523,54763.36149,55121.18572,55050.03103,54908.17772,55182.72042,55382.03644,55617.58088,56076.79559,56296.6837,56314.91929,56534.6049,56677.8091,56888.05215,57035.35935,56995.89374,57279.98684,57423.63389,57408.14719,58016.24076,58027.01725,58259.31069,58406.74952,58591.09861,59115.62852,59459.27524,59558.04423,59575.86074,59912.66731,59848.46357,59979.41871,59850.49435,59574.60237,59701.17548,59688.05918,59805.97687,59627.63293,59782.42425,60259.54025,60432.91857,60555.92774,60601.89682,60724.31195,60867.72575,61241.04163,61513.88944,61459.25491,61897.98389,62169.85725,62339.90233,62846.32275,64122.25397,64420.65351,64717.05825,64883.38488,64889.75794,65350.5031,65587.62847,65562.54671,65928.46767,66314.90762,66471.26818,66604.47678,66674.93339,66249.64732,66714.04917,66597.42605,66858.31275,66905.2808,66995.94448,90.66368000001239,0.0013551049919517325,1408.3160100000096,0.021472281325801833
